# The data come from Markus Meister's group from Dawna Bagherian and Kyu Lee, two grad students. They put electrodes in the retinal cells of a mouse and measured voltage. From the time trace of voltage, they can detect and characterize spiking events.
t (ms),V (uV)
1144.04,-6.56
1144.08,11.35
1144.12,-4.58
1144.16,-13.33
1144.2,8.13
1144.24,-5.83
1144.28,-6.67
1144.32,0.94
1144.36,-7.5
1144.4,-6.46
1144.44,15.63
1144.48,3.02
1144.52,-8.75
1144.56,6.56
1144.6,-5.42
1144.64,-12.81
1144.68,3.13
1144.72,4.79
1144.76,-9.69
1144.8,-2.6
1144.84,0.63
1144.88,-13.02
1144.92,-11.67
1144.96,-7.5
1145.0,-10.42
1145.04,-14.27
1145.08,3.96
1145.12,-8.96
1145.16,-11.67
1145.2,1.35
1145.24,-6.77
1145.28,-5.83
1145.32,18.75
1145.36,0.63
1145.4,-10.0
1145.44,4.58
1145.48,-5.1
1145.52,-10.0
1145.56,5.73
1145.6,-3.02
1145.64,-12.71
1145.68,-0.42
1145.72,0.94
1145.76,-9.79
1145.8,-1.35
1145.84,-4.48
1145.88,-16.25
1145.92,-9.9
1145.96,9.06
1146.0,-2.08
1146.04,-5.63
1146.08,14.06
1146.12,-3.75
1146.16,-5.94
1146.2,3.13
1146.24,-8.75
1146.28,-11.35
1146.32,16.35
1146.36,2.4
1146.4,-7.29
1146.44,0.73
1146.48,-12.4
1146.52,-10.73
1146.56,11.04
1146.6,9.69
1146.64,-3.13
1146.68,6.67
1146.72,2.71
1146.76,-5.73
1146.8,-2.08
1146.84,-6.25
1146.88,-14.38
1146.92,-4.48
1146.96,15.0
1147.0,-3.02
1147.04,-9.79
1147.08,-3.96
1147.12,-13.96
1147.16,-13.23
1147.2,14.17
1147.24,-0.42
1147.28,-5.1
1147.32,7.19
1147.36,-0.52
1147.4,-6.15
1147.44,15.0
1147.48,5.63
1147.52,-3.23
1147.56,5.73
1147.6,-3.54
1147.64,-7.71
1147.68,-1.56
1147.72,-3.54
1147.76,-14.79
1147.8,-5.83
1147.84,7.71
1147.88,-0.63
1147.92,0.83
1147.96,1.25
1148.0,-7.08
1148.04,-8.44
1148.08,16.88
1148.12,2.19
1148.16,-5.63
1148.2,13.75
1148.24,-4.06
1148.28,-7.4
1148.32,9.06
1148.36,-4.79
1148.4,-9.58
1148.44,13.33
1148.48,8.02
1148.52,-1.04
1148.56,10.0
1148.6,-1.46
1148.64,-6.46
1148.68,6.56
1148.72,2.71
1148.76,-12.08
1148.8,-5.42
1148.84,4.48
1148.88,-9.69
1148.92,-12.6
1148.96,-6.56
1149.0,-6.98
1149.04,-3.75
1149.08,14.69
1149.12,-2.6
1149.16,-15.83
1149.2,-7.29
1149.24,-11.67
1149.28,-11.67
1149.32,15.0
1149.36,3.75
1149.4,-4.9
1149.44,8.75
1149.48,0.0
1149.52,-6.88
1149.56,8.65
1149.6,-0.73
1149.64,-10.0
1149.68,-2.4
1149.72,2.71
1149.76,-8.23
1149.8,-4.38
1149.84,-8.96
1149.88,-10.1
1149.92,0.42
1149.96,16.67
1150.0,1.56
1150.04,-1.25
1150.08,1.15
1150.12,-7.6
1150.16,-8.65
1150.2,17.19
1150.24,-2.19
1150.28,-9.48
1150.32,15.21
1150.36,-1.15
1150.4,-12.92
1150.44,-4.69
1150.48,-14.38
1150.52,-13.54
1150.56,9.38
1150.6,6.15
1150.64,-3.54
1150.68,10.94
1150.72,7.6
1150.76,-4.38
1150.8,3.96
1150.84,-5.0
1150.88,-13.44
1150.92,-7.81
1150.96,5.94
1151.0,-9.58
1151.04,-5.1
1151.08,0.42
1151.12,-8.85
1151.16,-12.6
1151.2,6.77
1151.24,-7.19
1151.28,-5.63
1151.32,5.94
1151.36,-1.35
1151.4,-10.0
1151.44,11.35
1151.48,6.98
1151.52,-5.42
1151.56,10.1
1151.6,-4.58
1151.64,-10.94
1151.68,4.27
1151.72,6.35
1151.76,-7.08
1151.8,-0.21
1151.84,5.0
1151.88,-13.23
1151.92,-15.83
1151.96,-12.81
1152.0,-16.15
1152.04,-14.69
1152.08,6.56
1152.12,-8.75
1152.16,-14.9
1152.2,11.35
1152.24,-1.15
1152.28,-13.13
1152.32,-3.65
1152.36,-11.04
1152.4,-12.19
1152.44,5.83
1152.48,-4.38
1152.52,-10.0
1152.56,-0.73
1152.6,-8.54
1152.64,-13.13
1152.68,0.31
1152.72,3.13
1152.76,-10.83
1152.8,-2.92
1152.84,7.19
1152.88,-4.06
1152.92,-3.23
1152.96,1.77
1153.0,-2.08
1153.04,-0.1
1153.08,22.71
1153.12,8.33
1153.16,3.13
1153.2,6.56
1153.24,-5.42
1153.28,-12.71
1153.32,14.27
1153.36,-0.1
1153.4,-4.58
1153.44,11.77
1153.48,6.67
1153.52,-0.21
1153.56,10.42
1153.6,9.06
1153.64,4.9
1153.68,16.88
1153.72,18.33
1153.76,-3.54
1153.8,-2.5
1153.84,-2.5
1153.88,-7.19
1153.92,-1.56
1153.96,14.79
1154.0,0.52
1154.04,-2.5
1154.08,3.33
1154.12,-5.1
1154.16,-6.25
1154.2,20.0
1154.24,4.38
1154.28,-5.63
1154.32,16.67
1154.36,-2.29
1154.4,-7.71
1154.44,4.17
1154.48,-4.38
1154.52,-13.85
1154.56,0.31
1154.6,0.73
1154.64,-8.44
1154.68,3.23
1154.72,2.19
1154.76,-7.92
1154.8,-4.38
1154.84,-8.75
1154.88,-11.88
1154.92,-3.96
1154.96,15.1
1155.0,5.83
1155.04,3.02
1155.08,2.08
1155.12,-8.96
1155.16,-13.44
1155.2,13.75
1155.24,-4.27
1155.28,-14.27
1155.32,5.0
1155.36,-3.13
1155.4,-6.35
1155.44,12.4
1155.48,3.65
1155.52,-8.44
1155.56,0.42
1155.6,-7.29
1155.64,-10.83
1155.68,5.63
1155.72,13.65
1155.76,5.42
1155.8,10.83
1155.84,12.81
1155.88,0.83
1155.92,5.42
1155.96,8.75
1156.0,0.73
1156.04,-0.1
1156.08,17.6
1156.12,1.15
1156.16,-1.46
1156.2,15.0
1156.24,3.02
1156.28,-1.04
1156.32,20.63
1156.36,3.33
1156.4,-3.23
1156.44,10.83
1156.48,4.48
1156.52,-4.06
1156.56,9.38
1156.6,3.54
1156.64,-0.52
1156.68,14.27
1156.72,8.23
1156.76,-3.33
1156.8,0.21
1156.84,11.04
1156.88,-1.67
1156.92,-3.85
1156.96,0.31
1157.0,-4.58
1157.04,-2.08
1157.08,19.79
1157.12,-5.42
1157.16,-13.02
1157.2,-1.98
1157.24,-4.58
1157.28,-6.88
1157.32,16.56
1157.36,4.79
1157.4,-2.4
1157.44,5.1
1157.48,-4.27
1157.52,-6.98
1157.56,12.29
1157.6,9.58
1157.64,-1.56
1157.68,7.29
1157.72,8.75
1157.76,-5.73
1157.8,-0.63
1157.84,-6.56
1157.88,-18.02
1157.92,-6.77
1157.96,16.04
1158.0,-3.75
1158.04,-9.48
1158.08,4.17
1158.12,-8.65
1158.16,-13.33
1158.2,13.02
1158.24,-0.1
1158.28,-3.85
1158.32,21.98
1158.36,16.04
1158.4,2.19
1158.44,4.38
1158.48,-8.54
1158.52,-9.58
1158.56,14.27
1158.6,15.94
1158.64,3.23
1158.68,14.79
1158.72,15.52
1158.76,5.0
1158.8,5.0
1158.84,-4.27
1158.88,-5.1
1158.92,-2.5
1158.96,10.63
1159.0,-5.94
1159.04,-8.65
1159.08,-2.19
1159.12,-9.06
1159.16,-10.1
1159.2,16.46
1159.24,0.0
1159.28,-6.46
1159.32,0.94
1159.36,-10.0
1159.4,-11.56
1159.44,6.35
1159.48,0.31
1159.52,-10.63
1159.56,3.96
1159.6,-8.44
1159.64,-21.98
1159.68,-12.6
1159.72,-13.44
1159.76,-14.9
1159.8,-3.13
1159.84,11.77
1159.88,-0.52
1159.92,0.83
1159.96,1.04
1160.0,-0.52
1160.04,-3.23
1160.08,15.21
1160.12,-5.73
1160.16,-6.25
1160.2,6.56
1160.24,-2.71
1160.28,-15.21
1160.32,4.69
1160.36,-5.21
1160.4,-11.35
1160.44,13.33
1160.48,10.0
1160.52,-0.73
1160.56,8.65
1160.6,-3.02
1160.64,-11.35
1160.68,0.0
1160.72,2.4
1160.76,-10.31
1160.8,-2.81
1160.84,10.83
1160.88,-1.25
1160.92,3.33
1160.96,1.98
1161.0,3.44
1161.04,3.85
1161.08,17.6
1161.12,3.75
1161.16,0.1
1161.2,8.96
1161.24,4.17
1161.28,1.98
1161.32,17.08
1161.36,6.15
1161.4,-5.94
1161.44,4.69
1161.48,-3.13
1161.52,0.63
1161.56,19.9
1161.6,17.6
1161.64,4.9
1161.68,15.31
1161.72,18.54
1161.76,3.96
1161.8,7.92
1161.84,0.63
1161.88,-8.44
1161.92,-8.13
1161.96,13.54
1162.0,1.67
1162.04,-1.25
1162.08,-1.35
1162.12,-6.25
1162.16,-6.35
1162.2,18.96
1162.24,0.31
1162.28,-2.19
1162.32,6.88
1162.36,-3.65
1162.4,-5.52
1162.44,14.06
1162.48,1.15
1162.52,-8.44
1162.56,8.23
1162.6,6.46
1162.64,-5.73
1162.68,3.65
1162.72,10.31
1162.76,-5.31
1162.8,4.79
1162.84,5.63
1162.88,-3.33
1162.92,-3.54
1162.96,14.69
1163.0,5.73
1163.04,1.88
1163.08,8.85
1163.12,2.08
1163.16,-5.31
1163.2,25.21
1163.24,6.98
1163.28,-0.94
1163.32,7.19
1163.36,-5.21
1163.4,-5.73
1163.44,11.25
1163.48,3.65
1163.52,-7.71
1163.56,5.42
1163.6,-6.77
1163.64,-10.21
1163.68,1.77
1163.72,1.46
1163.76,-6.98
1163.8,1.35
1163.84,15.94
1163.88,0.21
1163.92,0.94
1163.96,4.38
1164.0,3.33
1164.04,0.63
1164.08,18.75
1164.12,-1.25
1164.16,-4.17
1164.2,4.17
1164.24,-7.4
1164.28,-15.52
1164.32,10.21
1164.36,4.9
1164.4,-0.21
1164.44,12.92
1164.48,-5.0
1164.52,-10.1
1164.56,8.75
1164.6,1.98
1164.64,-12.19
1164.68,-1.04
1164.72,4.48
1164.76,-7.19
1164.8,1.25
1164.84,11.67
1164.88,-3.23
1164.92,-7.5
1164.96,-1.56
1165.0,-6.15
1165.04,-6.46
1165.08,14.38
1165.12,0.63
1165.16,-3.33
1165.2,7.71
1165.24,-2.08
1165.28,-10.31
1165.32,14.58
1165.36,2.08
1165.4,-9.38
1165.44,0.83
1165.48,-7.29
1165.52,-10.21
1165.56,1.04
1165.6,-6.15
1165.64,-20.73
1165.68,-10.0
1165.72,3.02
1165.76,-9.9
1165.8,-1.88
1165.84,3.85
1165.88,3.65
1165.92,1.04
1165.96,15.63
1166.0,0.42
1166.04,-5.31
1166.08,-3.96
1166.12,-8.54
1166.16,-10.42
1166.2,18.23
1166.24,-1.98
1166.28,-5.31
1166.32,5.0
1166.36,-1.25
1166.4,-3.13
1166.44,16.98
1166.48,10.21
1166.52,0.73
1166.56,12.08
1166.6,8.85
1166.64,-3.02
1166.68,9.79
1166.72,15.0
1166.76,-1.98
1166.8,6.98
1166.84,3.02
1166.88,-1.46
1166.92,3.75
1166.96,14.9
1167.0,-4.06
1167.04,-7.19
1167.08,2.92
1167.12,-3.33
1167.16,-3.23
1167.2,21.35
1167.24,7.4
1167.28,3.13
1167.32,13.13
1167.36,2.29
1167.4,-0.52
1167.44,17.71
1167.48,9.58
1167.52,1.04
1167.56,11.25
1167.6,-0.63
1167.64,-8.44
1167.68,-3.02
1167.72,4.06
1167.76,-10.73
1167.8,-5.31
1167.84,6.56
1167.88,-0.73
1167.92,4.17
1167.96,10.21
1168.0,5.94
1168.04,5.21
1168.08,24.9
1168.12,9.69
1168.16,4.79
1168.2,13.02
1168.24,7.6
1168.28,4.17
1168.32,25.83
1168.36,10.52
1168.4,-4.38
1168.44,8.02
1168.48,-1.77
1168.52,-7.29
1168.56,8.96
1168.6,6.88
1168.64,-8.65
1168.68,4.27
1168.72,12.81
1168.76,0.1
1168.8,7.71
1168.84,16.04
1168.88,-1.04
1168.92,-4.79
1168.96,2.5
1169.0,-5.52
1169.04,-5.63
1169.08,11.98
1169.12,-10.73
1169.16,-15.73
1169.2,-4.06
1169.24,-12.5
1169.28,-11.25
1169.32,14.79
1169.36,4.27
1169.4,-6.25
1169.44,5.83
1169.48,0.63
1169.52,-6.25
1169.56,7.19
1169.6,8.13
1169.64,-8.85
1169.68,1.25
1169.72,6.04
1169.76,-2.29
1169.8,5.52
1169.84,-3.13
1169.88,-11.67
1169.92,-11.88
1169.96,11.56
1170.0,1.77
1170.04,3.13
1170.08,11.56
1170.12,1.98
1170.16,1.15
1170.2,21.35
1170.24,1.35
1170.28,-9.79
1170.32,-4.27
1170.36,-17.5
1170.4,-22.29
1170.44,4.9
1170.48,-0.42
1170.52,-5.42
1170.56,13.23
1170.6,2.71
1170.64,0.94
1170.68,11.98
1170.72,31.67
1170.76,8.23
1170.8,7.5
1170.84,-0.42
1170.88,-8.02
1170.92,-2.4
1170.96,14.79
1171.0,6.77
1171.04,-0.94
1171.08,10.83
1171.12,8.13
1171.16,-0.94
1171.2,23.44
1171.24,6.25
1171.28,-0.31
1171.32,16.15
1171.36,6.25
1171.4,0.42
1171.44,18.54
1171.48,10.0
1171.52,-3.13
1171.56,5.21
1171.6,-1.88
1171.64,-7.5
1171.68,7.08
1171.72,16.04
1171.76,-0.42
1171.8,-1.77
1171.84,9.58
1171.88,-3.02
1171.92,0.63
1171.96,3.44
1172.0,-5.63
1172.04,-8.33
1172.08,18.02
1172.12,2.92
1172.16,-11.04
1172.2,-1.98
1172.24,-7.81
1172.28,-7.81
1172.32,12.92
1172.36,5.73
1172.4,-5.73
1172.44,5.31
1172.48,-4.58
1172.52,-3.54
1172.56,10.83
1172.6,7.6
1172.64,-5.1
1172.68,4.17
1172.72,5.52
1172.76,-5.31
1172.8,-3.23
1172.84,8.44
1172.88,1.25
1172.92,0.94
1172.96,-2.6
1173.0,-12.08
1173.04,-12.19
1173.08,13.54
1173.12,-5.21
1173.16,-4.9
1173.2,5.63
1173.24,-2.19
1173.28,-11.04
1173.32,11.67
1173.36,-4.48
1173.4,-11.88
1173.44,9.69
1173.48,-0.31
1173.52,-3.65
1173.56,6.56
1173.6,2.19
1173.64,-4.79
1173.68,-0.1
1173.72,0.52
1173.76,-8.33
1173.8,-5.31
1173.84,-7.5
1173.88,-8.44
1173.92,-4.79
1173.96,19.38
1174.0,-0.73
1174.04,-11.56
1174.08,3.13
1174.12,-2.71
1174.16,-7.29
1174.2,14.58
1174.24,2.29
1174.28,-4.38
1174.32,1.35
1174.36,-6.56
1174.4,-6.04
1174.44,18.02
1174.48,8.85
1174.52,-5.73
1174.56,8.13
1174.6,1.25
1174.64,-7.5
1174.68,9.38
1174.72,24.27
1174.76,5.94
1174.8,11.35
1174.84,11.04
1174.88,6.04
1174.92,-1.35
1174.96,17.19
1175.0,5.31
1175.04,-4.58
1175.08,3.33
1175.12,-3.96
1175.16,-1.67
1175.2,25.63
1175.24,7.6
1175.28,1.46
1175.32,10.94
1175.36,1.56
1175.4,0.0
1175.44,20.63
1175.48,13.44
1175.52,-0.83
1175.56,8.96
1175.6,-0.42
1175.64,-5.94
1175.68,6.56
1175.72,8.33
1175.76,-6.56
1175.8,-3.96
1175.84,6.77
1175.88,-6.56
1175.92,-8.13
1175.96,-5.73
1176.0,-16.67
1176.04,-16.15
1176.08,5.31
1176.12,-11.25
1176.16,-19.27
1176.2,-7.29
1176.24,-13.75
1176.28,-20.0
1176.32,7.6
1176.36,2.6
1176.4,-3.33
1176.44,11.25
1176.48,-1.46
1176.52,-7.92
1176.56,2.5
1176.6,-2.71
1176.64,-12.81
1176.68,-2.5
1176.72,1.98
1176.76,-11.67
1176.8,-7.5
1176.84,8.33
1176.88,-3.23
1176.92,-4.9
1176.96,1.56
1177.0,-6.98
1177.04,-8.96
1177.08,16.46
1177.12,-0.1
1177.16,-6.98
1177.2,5.21
1177.24,-1.04
1177.28,-3.54
1177.32,17.08
1177.36,3.85
1177.4,-8.85
1177.44,-0.63
1177.48,-11.98
1177.52,-16.88
1177.56,1.67
1177.6,2.6
1177.64,-6.88
1177.68,1.98
1177.72,6.04
1177.76,-6.56
1177.8,-4.79
1177.84,-4.69
1177.88,-5.42
1177.92,-3.96
1177.96,11.77
1178.0,-8.65
1178.04,-14.9
1178.08,-4.17
1178.12,-9.69
1178.16,-5.73
1178.2,18.54
1178.24,-2.08
1178.28,-15.63
1178.32,-4.17
1178.36,-13.33
1178.4,-12.5
1178.44,10.21
1178.48,0.83
1178.52,-5.0
1178.56,8.33
1178.6,-3.44
1178.64,-7.5
1178.68,4.79
1178.72,6.67
1178.76,-9.79
1178.8,-3.23
1178.84,12.92
1178.88,-0.94
1178.92,3.23
1178.96,23.75
1179.0,6.46
1179.04,-0.1
1179.08,3.65
1179.12,-4.9
1179.16,-8.33
1179.2,7.5
1179.24,-7.29
1179.28,-10.21
1179.32,10.94
1179.36,-0.63
1179.4,-8.23
1179.44,12.6
1179.48,8.44
1179.52,-6.15
1179.56,3.44
1179.6,-1.98
1179.64,-1.15
1179.68,9.17
1179.72,15.63
1179.76,3.13
1179.8,10.63
1179.84,24.38
1179.88,5.21
1179.92,8.75
1179.96,14.38
1180.0,8.23
1180.04,2.6
1180.08,20.21
1180.12,1.67
1180.16,-4.27
1180.2,3.13
1180.24,-2.4
1180.28,-3.44
1180.32,21.67
1180.36,8.44
1180.4,-2.92
1180.44,1.77
1180.48,-5.63
1180.52,-6.67
1180.56,9.06
1180.6,10.31
1180.64,-0.94
1180.68,5.52
1180.72,8.85
1180.76,-2.5
1180.8,0.83
1180.84,17.19
1180.88,5.94
1180.92,-0.63
1180.96,-4.48
1181.0,-12.08
1181.04,-13.54
1181.08,10.0
1181.12,-0.52
1181.16,-4.17
1181.2,9.79
1181.24,-2.6
1181.28,-6.04
1181.32,20.1
1181.36,9.79
1181.4,0.0
1181.44,8.96
1181.48,1.15
1181.52,-10.0
1181.56,8.02
1181.6,5.63
1181.64,-6.46
1181.68,4.48
1181.72,6.67
1181.76,-0.63
1181.8,6.77
1181.84,11.88
1181.88,2.6
1181.92,-2.81
1181.96,13.85
1182.0,3.13
1182.04,-3.44
1182.08,2.6
1182.12,-6.04
1182.16,-7.81
1182.2,21.56
1182.24,9.48
1182.28,2.29
1182.32,11.25
1182.36,-2.6
1182.4,-6.04
1182.44,12.4
1182.48,6.67
1182.52,-5.73
1182.56,4.38
1182.6,-4.06
1182.64,-3.85
1182.68,6.15
1182.72,2.92
1182.76,-3.23
1182.8,4.69
1182.84,16.25
1182.88,-1.56
1182.92,-4.79
1182.96,17.92
1183.0,6.56
1183.04,-5.73
1183.08,1.04
1183.12,-3.96
1183.16,-11.77
1183.2,8.75
1183.24,-5.42
1183.28,-9.9
1183.32,-1.88
1183.36,-11.46
1183.4,-17.4
1183.44,-0.83
1183.48,-1.25
1183.52,-1.15
1183.56,15.0
1183.6,-3.33
1183.64,-12.6
1183.68,4.06
1183.72,13.23
1183.76,1.98
1183.8,2.29
1183.84,19.38
1183.88,2.92
1183.92,1.25
1183.96,2.08
1184.0,-10.1
1184.04,-12.92
1184.08,13.65
1184.12,1.77
1184.16,-5.42
1184.2,2.92
1184.24,-8.85
1184.28,-14.79
1184.32,4.27
1184.36,-2.19
1184.4,-7.29
1184.44,6.88
1184.48,-9.9
1184.52,-16.35
1184.56,4.38
1184.6,1.35
1184.64,-8.02
1184.68,1.04
1184.72,11.77
1184.76,1.77
1184.8,6.67
1184.84,0.0
1184.88,-6.25
1184.92,-2.92
1184.96,18.85
1185.0,-3.65
1185.04,-7.92
1185.08,14.38
1185.12,-6.67
1185.16,-15.52
1185.2,-8.54
1185.24,-14.79
1185.28,-14.38
1185.32,16.35
1185.36,6.56
1185.4,-6.67
1185.44,0.94
1185.48,-5.0
1185.52,-11.35
1185.56,7.6
1185.6,10.52
1185.64,0.73
1185.68,4.48
1185.72,10.21
1185.76,-5.83
1185.8,0.0
1185.84,3.65
1185.88,-3.13
1185.92,0.73
1185.96,17.08
1186.0,-4.69
1186.04,-3.23
1186.08,7.19
1186.12,0.73
1186.16,0.73
1186.2,24.58
1186.24,6.35
1186.28,-8.85
1186.32,1.98
1186.36,-2.81
1186.4,-3.75
1186.44,10.0
1186.48,7.19
1186.52,0.42
1186.56,13.96
1186.6,-2.19
1186.64,-14.17
1186.68,0.83
1186.72,9.69
1186.76,0.0
1186.8,5.94
1186.84,18.13
1186.88,3.13
1186.92,1.35
1186.96,4.79
1187.0,-1.67
1187.04,-2.6
1187.08,21.56
1187.12,3.75
1187.16,-2.81
1187.2,22.08
1187.24,10.1
1187.28,-2.4
1187.32,6.25
1187.36,-2.5
1187.4,1.25
1187.44,16.25
1187.48,9.79
1187.52,-2.6
1187.56,1.88
1187.6,-4.48
1187.64,-5.1
1187.68,15.0
1187.72,21.46
1187.76,4.38
1187.8,0.42
1187.84,17.81
1187.88,9.79
1187.92,7.4
1187.96,11.35
1188.0,1.67
1188.04,-6.15
1188.08,13.44
1188.12,-0.63
1188.16,-10.52
1188.2,7.19
1188.24,-0.1
1188.28,-3.13
1188.32,16.98
1188.36,6.35
1188.4,-8.54
1188.44,2.08
1188.48,-6.98
1188.52,-4.79
1188.56,5.94
1188.6,3.33
1188.64,-6.56
1188.68,3.13
1188.72,6.77
1188.76,-3.33
1188.8,4.58
1188.84,5.21
1188.88,-3.85
1188.92,-5.73
1188.96,11.04
1189.0,3.85
1189.04,2.81
1189.08,23.85
1189.12,7.81
1189.16,0.52
1189.2,9.48
1189.24,5.21
1189.28,-0.83
1189.32,20.83
1189.36,9.69
1189.4,1.77
1189.44,16.88
1189.48,4.69
1189.52,-3.33
1189.56,4.17
1189.6,5.73
1189.64,-2.08
1189.68,6.46
1189.72,10.31
1189.76,1.88
1189.8,6.88
1189.84,4.27
1189.88,-1.56
1189.92,-0.21
1189.96,20.52
1190.0,4.27
1190.04,1.46
1190.08,4.48
1190.12,-1.25
1190.16,-0.73
1190.2,22.6
1190.24,4.38
1190.28,-6.25
1190.32,8.96
1190.36,5.63
1190.4,2.81
1190.44,18.54
1190.48,9.79
1190.52,-2.19
1190.56,9.27
1190.6,-8.75
1190.64,-9.58
1190.68,1.98
1190.72,11.56
1190.76,-4.06
1190.8,-9.06
1190.84,5.1
1190.88,-7.6
1190.92,-1.25
1190.96,7.4
1191.0,0.31
1191.04,-16.77
1191.08,4.79
1191.12,-14.58
1191.16,-22.08
1191.2,4.38
1191.24,-7.5
1191.28,-14.48
1191.32,-1.98
1191.36,-8.54
1191.4,-2.29
1191.44,22.08
1191.48,15.1
1191.52,-5.0
1191.56,5.83
1191.6,8.75
1191.64,-3.54
1191.68,-0.83
1191.72,-8.96
1191.76,-10.21
1191.8,1.77
1191.84,16.67
1191.88,-1.56
1191.92,-10.73
1191.96,-2.08
1192.0,-10.94
1192.04,-12.4
1192.08,18.75
1192.12,-0.21
1192.16,-7.29
1192.2,7.4
1192.24,-3.75
1192.28,-10.73
1192.32,7.19
1192.36,-3.44
1192.4,-10.0
1192.44,6.56
1192.48,-3.85
1192.52,-10.21
1192.56,2.29
1192.6,1.67
1192.64,-5.52
1192.68,3.23
1192.72,5.42
1192.76,-7.71
1192.8,-6.88
1192.84,-9.17
1192.88,-14.17
1192.92,-16.15
1192.96,4.17
1193.0,-9.38
1193.04,-10.94
1193.08,-1.98
1193.12,-9.06
1193.16,-14.17
1193.2,5.63
1193.24,-14.17
1193.28,-20.94
1193.32,4.79
1193.36,-4.79
1193.4,-12.4
1193.44,8.65
1193.48,1.56
1193.52,-10.63
1193.56,0.83
1193.6,4.27
1193.64,-4.9
1193.68,1.56
1193.72,8.23
1193.76,-2.19
1193.8,0.94
1193.84,-4.38
1193.88,-9.17
1193.92,-8.33
1193.96,8.85
1194.0,-4.79
1194.04,-13.13
1194.08,-5.63
1194.12,-15.83
1194.16,-21.56
1194.2,-4.06
1194.24,-17.92
1194.28,-25.0
1194.32,-8.13
1194.36,-12.6
1194.4,-10.0
1194.44,5.31
1194.48,2.29
1194.52,-8.54
1194.56,7.5
1194.6,6.25
1194.64,-5.73
1194.68,-2.19
1194.72,-6.67
1194.76,-15.1
1194.8,-10.83
1194.84,0.31
1194.88,-20.21
1194.92,-20.52
1194.96,-7.5
1195.0,-8.33
1195.04,-10.63
1195.08,11.67
1195.12,-0.83
1195.16,-14.79
1195.2,5.63
1195.24,-5.1
1195.28,-17.08
1195.32,-1.56
1195.36,-16.98
1195.4,-21.67
1195.44,-1.25
1195.48,-1.15
1195.52,-8.33
1195.56,3.96
1195.6,-2.71
1195.64,-9.17
1195.68,-2.6
1195.72,-8.44
1195.76,-13.13
1195.8,-3.02
1195.84,11.25
1195.88,-4.38
1195.92,-9.79
1195.96,-8.33
1196.0,-14.17
1196.04,-17.19
1196.08,8.13
1196.12,-4.58
1196.16,-15.83
1196.2,-4.17
1196.24,-10.31
1196.28,-12.5
1196.32,4.79
1196.36,-7.71
1196.4,-17.6
1196.44,-8.02
1196.48,-19.38
1196.52,-21.46
1196.56,-5.83
1196.6,-11.46
1196.64,-21.35
1196.68,-11.15
1196.72,-0.42
1196.76,-10.31
1196.8,-11.98
1196.84,-9.58
1196.88,-12.4
1196.92,-13.85
1196.96,4.58
1197.0,-11.15
1197.04,-17.81
1197.08,-10.94
1197.12,-15.31
1197.16,-18.13
1197.2,7.4
1197.24,-5.42
1197.28,-14.9
1197.32,9.48
1197.36,-2.92
1197.4,-13.33
1197.44,2.71
1197.48,-6.15
1197.52,-15.31
1197.56,-5.21
1197.6,-1.88
1197.64,-15.0
1197.68,-5.31
1197.72,0.21
1197.76,-6.98
1197.8,-5.31
1197.84,-8.44
1197.88,-16.98
1197.92,-17.71
1197.96,5.31
1198.0,-2.81
1198.04,-11.67
1198.08,-1.04
1198.12,-10.83
1198.16,-10.52
1198.2,16.25
1198.24,-1.67
1198.28,-14.58
1198.32,-6.15
1198.36,-8.33
1198.4,-10.63
1198.44,8.13
1198.48,7.29
1198.52,-5.31
1198.56,1.25
1198.6,3.65
1198.64,-10.1
1198.68,-4.58
1198.72,-6.56
1198.76,-5.21
1198.8,-2.92
1198.84,0.42
1198.88,-11.77
1198.92,-2.5
1198.96,-0.83
1199.0,-9.69
1199.04,-15.1
1199.08,4.9
1199.12,-10.21
1199.16,-14.9
1199.2,-2.08
1199.24,-10.31
1199.28,-12.19
1199.32,8.13
1199.36,-2.08
1199.4,-12.19
1199.44,4.58
1199.48,3.54
1199.52,-6.77
1199.56,2.6
1199.6,1.46
1199.64,-10.83
1199.68,1.35
1199.72,5.21
1199.76,-2.81
1199.8,-1.77
1199.84,14.9
1199.88,3.65
1199.92,1.88
1199.96,3.23
1200.0,-3.65
1200.04,-9.38
1200.08,16.46
1200.12,1.98
1200.16,-8.44
1200.2,5.94
1200.24,-2.4
1200.28,-10.31
1200.32,11.46
1200.36,2.08
1200.4,-10.21
1200.44,-0.42
1200.48,-10.73
1200.52,-12.71
1200.56,1.35
1200.6,8.96
1200.64,-1.15
1200.68,7.08
1200.72,8.85
1200.76,-4.69
1200.8,2.08
1200.84,4.48
1200.88,-5.42
1200.92,-3.13
1200.96,16.56
1201.0,-0.42
1201.04,-7.19
1201.08,4.27
1201.12,-0.52
1201.16,-6.56
1201.2,14.48
1201.24,-0.94
1201.28,-3.65
1201.32,12.6
1201.36,4.9
1201.4,-0.83
1201.44,5.42
1201.48,-8.02
1201.52,-10.83
1201.56,6.67
1201.6,11.25
1201.64,-4.38
1201.68,2.29
1201.72,11.67
1201.76,-3.75
1201.8,-3.13
1201.84,0.0
1201.88,-7.6
1201.92,-13.02
1201.96,7.08
1202.0,-6.35
1202.04,-8.85
1202.08,2.81
1202.12,-4.9
1202.16,-12.92
1202.2,20.83
1202.24,15.94
1202.28,5.31
1202.32,10.52
1202.36,-1.46
